,0,bunrui,name,no,omosa,spec_bougyo,spec_hp,spec_kougeki,spec_subayasa,spec_tokubou,spec_tokukou,takasa,text_1,text_2,tokusei_1,tokusei_2,type_1,type_2
0,,ラッコポケモン,ミジュマル,501,5.9,3,4,4,3,3,4,0.5,おなかにできるホタチはたたかうときだけでなくかたいきのみをわるときにもつかう。,おなかのホタチでたたかう。こうげきをうけとめてからすかさずきりつけてはんげきするのだ。,58,0,3,0
0,,しゅぎょうポケモン,フタチマル,502,24.5,4,5,5,4,4,5,0.8,ながれるようなたちさばきで２まいのホタチをあつかうわざはきびしいしゅぎょうでみにつける。,きびしいしゅぎょうのすえフタチマルごとにことなるかたのホタチさばきをしゅうとくする。,58,0,3,0
0,,かんろくポケモン,ダイケンキ,503,94.6,5,6,6,5,5,7,1.5,てきがまばたきするあいだにまえあしについたアシガタナであいてをきりつけもとにもどせる。,よろいにしこまれたつるぎのひとふりであいてをたおす。ひとにらみでてきをだまらせる。,58,0,3,0
0,,みはりポケモン,ミネズミ,504,11.6,3,3,4,3,3,3,0.5,ほほのふくろにエサをためこみなんにちもみはりをつづける。しっぽでなかまにあいずする。,けいかいしんがつよくかならずいっぴきはみはりをしているのだがうしろからのてきにはきづかない。,139,98,1,0
0,,けいかいポケモン,ミルホッグ,505,27.0,5,4,5,5,5,4,1.1,たいないのはっこうぶっしつでめだまやからだをひからせおそってきたてきをひるませる。,ほっぺのふくろにためたきのみのタネをとばしてこうげき。てきをはっけんするとしっぽをたてる。,154,98,1,0
0,,こいぬポケモン,ヨーテリー,506,4.1,3,3,4,4,3,2,0.4,ゆうかんかつしんちょう。かおをおおうやわらかいけでまわりのじょうほうをキャッチ。,なみのこどもよりもずっとりこう。うけたあいじょうもされたしうちもわすれないのだ。,231,228,1,0
0,,ちゅうけんポケモン,ハーデリア,507,14.7,4,4,5,4,4,3,0.9,とてもかしこくよくなつく。はじめてひとのパートナーになったポケモンというせつもあるのだ。,からだをおおうくろいけはぶあつくだんりょくがある。するどいキバもはじきかえすぞ。,13,93,1,0
0,,かんだいポケモン,ムーランド,508,61.0,6,5,7,5,6,3,1.2,ひととくらすのがすきらしい。やせいでつかまえてもみっかもたてばひとになつくようになる。,りっぱなヒゲがじまんのポケモン。そのながさでなかまどうしのゆうれつがきまるという。,13,93,1,0
0,,しょうわるポケモン,チョロネコ,509,10.1,3,3,3,4,3,3,0.4,こまったすがたをみるためにひとのものをぬすみだす。クスネとはライバルなのだ。,あいくるしいしぐさでゆだんさせよってきたあいてをいきなりツメでひっかいてわらっている。,74,38,16,0
0,,れいこくポケモン,レパルダス,510,37.5,3,4,6,7,3,6,1.1,うつくしいけなみとスタイルにまどわされがちだがきまぐれできょうぼうなポケモンなのだ。,フォクスライとなわばりをめぐりあらそう。おとひとつたてずにえもののはいごにしのびよる。,74,38,16,0
0,,くさざるポケモン,ヤナップ,511,10.5,3,3,4,4,3,4,0.6,げんきのないポケモンにあたまのはっぱをわけあたえる。つかれをとるこうかがあるのだ。,きのみをさがすのがじょうずであちこちであつめてなかまにわけあたえるやさしさをもつ。,54,0,4,0
0,,とげざるポケモン,ヤナッキー,512,30.5,4,5,6,6,4,6,1.1,トゲのたくさんついたしっぽをあいてにたたきつけてこうげき。きしょうのはげしいポケモン。,きしょうがはげしくトゲのついたしっぽをふりまわしてたたかう。あたまのはっぱはとてもにがい。,54,0,4,0
0,,こうおんポケモン,バオップ,513,11.0,3,3,4,4,3,4,0.6,ちのうがたかくきのみはやいてからたべるしゅうせい。ひとのてつだいをこのんでいる。,かざんのほらあなでくらす。あたまのふさのなかがもえていて３００どのこうおんになる。,54,0,2,0
0,,ひのこポケモン,バオッキー,514,28.0,4,5,6,6,4,6,1.0,からだのなかのほのおをもやしてあたまやしっぽからひのこをまきちらせててきをこがす。,こうふんするとあたまやしっぽからひのこがまいあがってあつくなる。なぜかあまいものがだいこうぶつ。,54,0,2,0
0,,みずかけポケモン,ヒヤップ,515,13.5,3,3,4,4,3,4,0.6,あたまのふさにためこんだみずはえいようたっぷり。しっぽをつかってそのみずをくさきにかけている。,あたまのふさにためたみずはえいようたっぷり。しょくぶつにかけるとおおきくそだつのだ。,54,0,3,0
0,,ほうすいポケモン,ヒヤッキー,516,29.0,4,5,6,6,4,6,1.0,しっぽからこうあつのみずをはっしゃするとコンクリートのかべもはかいするいりょく。,みずがきれいなばしょをこのむ。あたまにためこんだみずがへるとしっぽからすいあげてほきゅう。,54,0,3,0
0,,ゆめくいポケモン,ムンナ,517,23.3,3,5,2,2,4,4,0.6,しんやまくらもとにあらわれる。ゆめをたべているときからだのもようがぼんやりとひかる。,ゆめをたべてけむりをはく。たのしいゆめならピンクいろであくむのときはくろっぽいぞ。,238,81,11,0
0,,ゆめうつつポケモン,ムシャーナ,518,60.5,5,7,4,2,6,7,1.1,でてるけむりがくろっぽいときはちかづかないほうがいいよ。あくむがげんじつになるぞ。,いつもまどろみゆめをみている。ねおきはとってもふきげんになるのでそっとしておこう。,238,81,11,0
0,,こばとポケモン,マメパト,519,2.1,3,3,4,3,2,3,0.3,ひとのすむばしょにあらわれる。エサをまくとなんびゃくひきでもあつまってくるのでちゅういだぞ。,わすれっぽくかしこくはないがひとなつっこくてまじめなのでかわいがるトレーナーはおおい。,156,50,1,10
0,,のばとポケモン,ハトーボー,520,15.0,4,4,5,4,3,3,0.6,そらをとぶはやさはそこそこ。どんなとおくはなれてもあるじとじぶんのすをおぼえている。,かしこくものおぼえがいい。はいたついんがパートナーにえらぶことがおおいらしい。,156,50,1,10
0,,プライドポケモン,ケンホロウ,521,29.0,5,5,7,6,4,4,1.2,たかいひこうのうりょくをもちメスはじきゅうりょくにすぐれる。ひこうスピードはオスがまさる。,かしこいぶんプライドもたかい。ケンホロウのトレーナーになればみんなにいちもくおかれるよ。,156,50,1,10
0,,たいでんポケモン,シママ,522,29.8,2,3,4,5,2,3,0.8,かみなりぐもでそらがおおわれるとあらわれる。たてがみでカミナリをキャッチしてでんきをためる。,ほうでんするとたてがみがひかる。たてがみがかがやくかいすうやリズムでなかまとかいわしている。,172,127,5,0
0,,らいでんポケモン,ゼブライカ,523,79.5,4,5,6,7,4,5,1.6,はげしいきしょうのもちぬし。あらぶるとたてがみからかみなりをしほうはっぽうにほうでんする。,いなずまのようなしゅんぱつりょく。ゼブライカがぜんそくりょくではしるとらいめいがひびきわたる。,172,127,5,0
0,,マントルポケモン,ダンゴロ,524,18.0,5,4,5,1,2,2,0.4,てつとおんなじくらいかたいがながくみずにつかっているとちょっとやわらかくなるらしい。,おとにはんのうしうごきだす。エネルギーコアのえいきょうでさわるとすこしあったかい。,40,55,13,0
0,,こうせきポケモン,ガントル,525,102.0,7,5,7,2,3,3,0.9,オレンジいろのけっしょうがひかりだしたらきをつけろ。エネルギーをうちだしてくるぞ。,おとでまわりのようすをさぐる。おこらせるとからだのむきをかえないままおってくる。,40,55,13,0
0,,こうあつポケモン,ギガイアス,526,260.0,8,5,8,2,5,4,1.7,たくましいのでこうじげんばやさいくつじょうでダイオウドウやひととはたらいていることも。,はれたひにしかうてないがエネルギーだんのはかいりょくはダンプカーもふきとばすほど。,40,92,13,0
0,,こうもりポケモン,コロモリ,527,2.1,3,4,3,5,3,4,0.4,どうくつをみあげてかべにハートがたのあとがあればコロモリがすんでいるしょうこ。,ちょうおんぱをはなちながらフラフラととびまわりエサのむしポケモンをさがしている。,129,178,11,10
0,,きゅうあいポケモン,ココロモリ,528,10.5,4,4,4,7,4,5,0.9,ちょうきょうりょくなおんぱをはなったあとはつかれてしばらくとべなくなるよ。,はなのかたちがおめでたいとこうふくをよぶシンボルとしてまつるちいきもあるという。,129,178,11,10
0,,もぐらポケモン,モグリュー,529,8.5,3,4,5,4,3,2,0.3,りょうてのツメをかさねあわせからだをこうそくかいてんさせるとえものめがけてつっこむのだ。,ツメでちちゅうをほりすすむのでそだてたやさいがいたむとのうぎょうかんけいしゃはきらう。,93,95,9,0
0,,ちていポケモン,ドリュウズ,530,40.4,4,7,8,6,4,3,0.7,しぜんのどうくつにみえてもドリュウズがほりあらしたあとということもよくあるはなしだ。,べつめいドリルキング。ちちゅうをほりすすむそくどはじそく１５０キロにたっする。,93,95,9,17
0,,ヒヤリングポケモン,タブンネ,531,31.0,6,7,4,3,6,4,1.1,すぐれたちょうかくをもっている。２キロさきでころがったこいしのおともききとることができる。,こころやさしいポケモン。しょっかくをおしあてあいてのきもちやたいちょうをりかいする。,17,64,1,0
